14707.00
14837.60
14828.60
14817.90
14802.50
14736.40
14655.20
14668.20
14566.70
14542.90
14390.60
14333.30
14345.80
14346.30
14262.20
14216.30
14191.50
14148.90
14066.80
14056.50
13992.30
13963.60
13793.50
13792.80
13743.70
13825.70
13832.60
13839.90
13870.80
13870.40
13847.70
13857.90
13929.30
13938.90
13919.80
13905.30
13829.80
13867.60
13862.50
13833.40
13836.50
13847.30
13838.00
13857.00
13893.50
13885.50
13876.70
13889.20
13849.60
14167.10
13966.60
14014.80
14079.70
14073.30
14045.50
14135.50
14128.10
14156.30
14180.40
14149.50
14249.60
14494.30
14552.70
14629.20
14702.20
14824.40
14836.60
14886.30
14971.10
14945.50
15029.70
15093.00
15273.80
15398.80
15493.80
15617.20
15805.50
15915.40
15772.10
15808.20
15913.10
16018.50
16060.30
16085.80
16404.20
16465.10
16584.20
16750.50
16727.70
16758.90
16923.60
16992.10
17050.00
17134.50
17171.50
17248.10
17304.80
17306.20
17298.60
17088.00
17122.60
17109.90
17116.20
17069.90
17034.40
17012.50
17034.20
17038.80
17036.20
17043.80
17029.60
17035.90
16971.50
16971.50
16944.20
16875.80
16935.20
16846.60
16752.60
16705.00
16664.90
16661.40
16659.00
16586.50
16483.70
16471.70
16141.50
16143.70
16220.60
16208.50
16220.00
16100.30
16067.70
16078.00
16034.80
16025.60
16094.30
16072.40
16004.10
15960.20
16067.70
16084.10
16084.80
16053.40
16073.20
16018.00
16092.20
16102.20
16095.90
16064.60
16041.10
16023.00
16329.30
16323.80
16286.40
16158.80
16179.70
16205.10
16225.70
16219.70
16188.40
16132.00
16188.40
16121.70
16109.10
16056.00
16046.30
15986.50
15877.00
15932.60
15872.70
15878.90
15922.20
15922.50
15886.40
15913.10
15925.20
15828.40
15914.00
15918.10
15926.20
15960.20
15974.50
16021.30
16058.30
16060.90
16073.70
16129.20
16121.70
16145.60
16241.10
16312.00
16349.60
16388.60
16533.20
16622.80
16684.80
16752.80
16806.20
16830.40
16892.90
16948.00
17061.50
17112.40
17223.70
17267.10
17392.30
17762.50
17825.00
17924.10
17934.20
17898.60
18055.70
18096.70
18067.20
18191.20
18297.00
18259.20
18338.80
18342.20
18222.30
18193.30
18198.30
18252.80
18247.90
18285.90
18272.70
18222.50
18281.50
18217.30
18240.30
18213.10
18229.60
18140.60
18156.40
18083.60
18093.00
18133.40
18123.70
18046.10
18039.20
17919.40
17860.70
17770.80
17742.10
17735.60
17677.30
17668.20
17573.70
17520.10
17454.20
17431.70
17429.60
17402.80
17211.20
17186.80
17068.30
17005.60
16937.20
16819.20
16747.20
16585.50
16459.60
16394.80
16307.80
16192.30
16083.10
16019.90
15959.20
15923.60
15870.20
15780.10
15684.40
15597.30
15578.70
15489.10
15351.40
15211.70
15161.90
15105.30
15083.70
15023.80
14958.00
14824.70
14745.10
14739.10
14670.70
14585.60
14545.50
14500.70
14450.80
14397.10
14312.10
14284.00
14286.90
14260.80
14243.30
14194.00
14168.40
14156.20
14126.60
14070.80
14073.80
14035.20
13989.80
13950.50
13963.80
13935.90
13895.80
13900.00
13908.30
13876.50
13877.60
13870.80
13840.30
13844.40
13877.30
13852.50
13860.40
13837.50
13867.40
13845.60
13884.80
13911.50
13847.70
13824.30
13855.40
13879.70
13855.70
13853.70
13766.00
13832.20
